Date_ymd,Time_Absolute_hms,Time_Relative_hms,Time_Relative_s,Time_Lag_s,Duration_s,Observation_Name,Log_File_Name,Actor,Behavior,Receiver,Event_Type,Observer_ID,Coding_Scheme,Group
17/02/2025,08:27:14,00:06:58,418.512,0.432,13.577,"""FocalAnimal_2K1""","""Focal Animal_2K1 - Female Rhesus Macaques - 20250217_082016.csv""",ID_6272,"""Feeding""",NA,State start,1590,Female Rhesus Macaques,V
17/02/2025,08:27:28,00:07:12,432.089,0,0,"""FocalAnimal_2K1""","""Focal Animal_2K1 - Female Rhesus Macaques - 20250217_082016.csv""",ID_6272,"""Feeding""",NA,State stop,1590,Female Rhesus Macaques,V
17/02/2025,08:27:28,00:07:12,432.089,0.599,4.127,"""FocalAnimal_2K1""","""Focal Animal_2K1 - Female Rhesus Macaques - 20250217_082016.csv""",ID_6272,"""Soft grunt""",NA,State start,1590,Female Rhesus Macaques,V
17/02/2025,08:27:32,00:07:16,436.216,0,0,"""FocalAnimal_2K1""","""Focal Animal_2K1 - Female Rhesus Macaques - 20250217_082016.csv""",ID_6272,"""Soft grunt""",NA,State stop,1590,Female Rhesus Macaques,V
17/02/2025,08:27:32,00:07:16,436.216,0.432,130.916,"""FocalAnimal_2K1""","""Focal Animal_2K1 - Female Rhesus Macaques - 20250217_082016.csv""",ID_6272,"""Feeding""",NA,State start,1590,Female Rhesus Macaques,V
17/02/2025,08:29:43,00:09:27,567.132,0,0,"""FocalAnimal_2K1""","""Focal Animal_2K1 - Female Rhesus Macaques - 20250217_082016.csv""",ID_6272,"""Feeding""",NA,State stop,1590,Female Rhesus Macaques,V
17/02/2025,08:29:43,00:09:27,567.132,0.516,6.406,"""FocalAnimal_2K1""","""Focal Animal_2K1 - Female Rhesus Macaques - 20250217_082016.csv""",ID_6272,"""Locomotion""",NA,State start,1590,Female Rhesus Macaques,V
17/02/2025,08:29:49,00:09:33,573.539,0,0,"""FocalAnimal_2K1""","""Focal Animal_2K1 - Female Rhesus Macaques - 20250217_082016.csv""",ID_6272,"""Locomotion""",NA,State stop,1590,Female Rhesus Macaques,V
17/02/2025,08:29:49,00:09:33,573.539,1.231,50.803,"""FocalAnimal_2K1""","""Focal Animal_2K1 - Female Rhesus Macaques - 20250217_082016.csv""",ID_6272,"""Feeding""",NA,State start,1590,Female Rhesus Macaques,V
17/02/2025,08:30:40,00:10:24,624.342,0,0,"""FocalAnimal_2K1""","""Focal Animal_2K1 - Female Rhesus Macaques - 20250217_082016.csv""",ID_6272,"""Feeding""",NA,State stop,1590,Female Rhesus Macaques,V
17/02/2025,08:30:40,00:10:24,624.342,0.582,4.193,"""FocalAnimal_2K1""","""Focal Animal_2K1 - Female Rhesus Macaques - 20250217_082016.csv""",ID_6272,"""Growling""",NA,State start,1590,Female Rhesus Macaques,V
17/02/2025,08:30:44,00:10:28,628.535,0,0,"""FocalAnimal_2K1""","""Focal Animal_2K1 - Female Rhesus Macaques - 20250217_082016.csv""",ID_6272,"""Growling""",NA,State stop,1590,Female Rhesus Macaques,V
17/02/2025,08:30:44,00:10:28,628.535,0.599,10.433,"""FocalAnimal_2K1""","""Focal Animal_2K1 - Female Rhesus Macaques - 20250217_082016.csv""",ID_6272,"""Feeding""",NA,State start,1590,Female Rhesus Macaques,V
17/02/2025,08:30:55,00:10:38,638.967,0,0,"""FocalAnimal_2K1""","""Focal Animal_2K1 - Female Rhesus Macaques - 20250217_082016.csv""",ID_6272,"""Feeding""",NA,State stop,1590,Female Rhesus Macaques,V
17/02/2025,08:30:55,00:10:38,638.967,0.632,4.709,"""FocalAnimal_2K1""","""Focal Animal_2K1 - Female Rhesus Macaques - 20250217_082016.csv""",ID_6272,"""Locomotion""",NA,State start,1590,Female Rhesus Macaques,V
17/02/2025,08:31:00,00:10:43,643.676,0,0,"""FocalAnimal_2K1""","""Focal Animal_2K1 - Female Rhesus Macaques - 20250217_082016.csv""",ID_6272,"""Locomotion""",NA,State stop,1590,Female Rhesus Macaques,V
17/02/2025,08:31:00,00:10:43,643.676,2.729,71.172,"""FocalAnimal_2K1""","""Focal Animal_2K1 - Female Rhesus Macaques - 20250217_082016.csv""",ID_6272,"""Feeding""",NA,State start,1590,Female Rhesus Macaques,V
17/02/2025,08:32:11,00:11:54,714.848,0,0,"""FocalAnimal_2K1""","""Focal Animal_2K1 - Female Rhesus Macaques - 20250217_082016.csv""",ID_6272,"""Feeding""",NA,State stop,1590,Female Rhesus Macaques,V
17/02/2025,08:32:11,00:11:54,714.848,1.58,5.192,"""FocalAnimal_2K1""","""Focal Animal_2K1 - Female Rhesus Macaques - 20250217_082016.csv""",ID_6272,"""Low aggression (give)""",ID_5171,State start,1590,Female Rhesus Macaques,V
17/02/2025,08:32:16,00:12:00,720.04,0,0,"""FocalAnimal_2K1""","""Focal Animal_2K1 - Female Rhesus Macaques - 20250217_082016.csv""",ID_6272,"""Low aggression (give)""",ID_5171,State stop,1590,Female Rhesus Macaques,V
17/02/2025,08:32:16,00:12:00,720.04,0.515,10.684,"""FocalAnimal_2K1""","""Focal Animal_2K1 - Female Rhesus Macaques - 20250217_082016.csv""",ID_6272,"""Locomotion""",NA,State start,1590,Female Rhesus Macaques,V
17/02/2025,08:32:27,00:12:10,730.724,0,0,"""FocalAnimal_2K1""","""Focal Animal_2K1 - Female Rhesus Macaques - 20250217_082016.csv""",ID_6272,"""Locomotion""",NA,State stop,1590,Female Rhesus Macaques,V
17/02/2025,08:32:27,00:12:10,730.724,3.394,7.389,"""FocalAnimal_2K1""","""Focal Animal_2K1 - Female Rhesus Macaques - 20250217_082016.csv""",ID_6272,"""Stationary alone""",NA,State start,1590,Female Rhesus Macaques,V
17/02/2025,08:32:34,00:12:18,738.113,0,0,"""FocalAnimal_2K1""","""Focal Animal_2K1 - Female Rhesus Macaques - 20250217_082016.csv""",ID_6272,"""Stationary alone""",NA,State stop,1590,Female Rhesus Macaques,V
17/02/2025,08:32:34,00:12:18,738.113,0.399,13.612,"""FocalAnimal_2K1""","""Focal Animal_2K1 - Female Rhesus Macaques - 20250217_082016.csv""",ID_6272,"""Locomotion""",NA,State start,1590,Female Rhesus Macaques,V
17/02/2025,08:32:48,00:12:31,751.725,0,0,"""FocalAnimal_2K1""","""Focal Animal_2K1 - Female Rhesus Macaques - 20250217_082016.csv""",ID_6272,"""Locomotion""",NA,State stop,1590,Female Rhesus Macaques,V
17/02/2025,08:32:48,00:12:31,751.725,0.466,22.533,"""FocalAnimal_2K1""","""Focal Animal_2K1 - Female Rhesus Macaques - 20250217_082016.csv""",ID_6272,"""Feeding""",NA,State start,1590,Female Rhesus Macaques,V
17/02/2025,08:33:10,00:12:54,774.257,0,0,"""FocalAnimal_2K1""","""Focal Animal_2K1 - Female Rhesus Macaques - 20250217_082016.csv""",ID_6272,"""Feeding""",NA,State stop,1590,Female Rhesus Macaques,V
17/02/2025,08:33:10,00:12:54,774.257,0.466,33.647,"""FocalAnimal_2K1""","""Focal Animal_2K1 - Female Rhesus Macaques - 20250217_082016.csv""",ID_6272,"""Locomotion""",NA,State start,1590,Female Rhesus Macaques,V
17/02/2025,08:33:44,00:13:27,807.905,0,0,"""FocalAnimal_2K1""","""Focal Animal_2K1 - Female Rhesus Macaques - 20250217_082016.csv""",ID_6272,"""Locomotion""",NA,State stop,1590,Female Rhesus Macaques,V
17/02/2025,08:33:44,00:13:27,807.905,2.396,6.474,"""FocalAnimal_2K1""","""Focal Animal_2K1 - Female Rhesus Macaques - 20250217_082016.csv""",ID_6272,"""Low aggression (receive)""",ID_6896,State start,1590,Female Rhesus Macaques,V
17/02/2025,08:33:50,00:13:34,814.378,0,0,"""FocalAnimal_2K1""","""Focal Animal_2K1 - Female Rhesus Macaques - 20250217_082016.csv""",ID_6272,"""Low aggression (receive)""",ID_6896,State stop,1590,Female Rhesus Macaques,V
17/02/2025,08:33:50,00:13:34,814.378,3.277,13.361,"""FocalAnimal_2K1""","""Focal Animal_2K1 - Female Rhesus Macaques - 20250217_082016.csv""",ID_6272,"""Locomotion""",NA,State start,1590,Female Rhesus Macaques,V
17/02/2025,08:34:04,00:13:47,827.74,0,0,"""FocalAnimal_2K1""","""Focal Animal_2K1 - Female Rhesus Macaques - 20250217_082016.csv""",ID_6272,"""Locomotion""",NA,State stop,1590,Female Rhesus Macaques,V
17/02/2025,08:34:04,00:13:47,827.74,0.549,34.295,"""FocalAnimal_2K1""","""Focal Animal_2K1 - Female Rhesus Macaques - 20250217_082016.csv""",ID_6272,"""Feeding""",NA,State start,1590,Female Rhesus Macaques,V
17/02/2025,08:34:38,00:14:22,862.035,0,0,"""FocalAnimal_2K1""","""Focal Animal_2K1 - Female Rhesus Macaques - 20250217_082016.csv""",ID_6272,"""Feeding""",NA,State stop,1590,Female Rhesus Macaques,V
17/02/2025,08:34:38,00:14:22,862.035,3.078,8.936,"""FocalAnimal_2K1""","""Focal Animal_2K1 - Female Rhesus Macaques - 20250217_082016.csv""",ID_6272,"""Passive body contact""",ID_6896,State start,1590,Female Rhesus Macaques,V
17/02/2025,08:34:47,00:14:30,870.971,0,0,"""FocalAnimal_2K1""","""Focal Animal_2K1 - Female Rhesus Macaques - 20250217_082016.csv""",ID_6272,"""Passive body contact""",ID_6896,State stop,1590,Female Rhesus Macaques,V
17/02/2025,08:34:47,00:14:30,870.971,0.798,26.46,"""FocalAnimal_2K1""","""Focal Animal_2K1 - Female Rhesus Macaques - 20250217_082016.csv""",ID_6272,"""Feeding""",NA,State start,1590,Female Rhesus Macaques,V
17/02/2025,08:35:13,00:14:57,897.431,0,0,"""FocalAnimal_2K1""","""Focal Animal_2K1 - Female Rhesus Macaques - 20250217_082016.csv""",ID_6272,"""Feeding""",NA,State stop,1590,Female Rhesus Macaques,V
17/02/2025,08:35:13,00:14:57,897.431,1.181,16.11,"""FocalAnimal_2K1""","""Focal Animal_2K1 - Female Rhesus Macaques - 20250217_082016.csv""",ID_6272,"""Supplants (receive)""",ID_6272,State start,1590,Female Rhesus Macaques,V
17/02/2025,08:35:29,00:15:13,913.54,0,0,"""FocalAnimal_2K1""","""Focal Animal_2K1 - Female Rhesus Macaques - 20250217_082016.csv""",ID_6272,"""Supplants (receive)""",ID_6272,State stop,1590,Female Rhesus Macaques,V
17/02/2025,08:35:29,00:15:13,913.54,0.631,16.093,"""FocalAnimal_2K1""","""Focal Animal_2K1 - Female Rhesus Macaques - 20250217_082016.csv""",ID_6272,"""Feeding""",NA,State start,1590,Female Rhesus Macaques,V
17/02/2025,08:35:46,00:15:29,929.634,0,0,"""FocalAnimal_2K1""","""Focal Animal_2K1 - Female Rhesus Macaques - 20250217_082016.csv""",ID_6272,"""Feeding""",NA,State stop,1590,Female Rhesus Macaques,V
17/02/2025,08:35:46,00:15:29,929.634,0.532,18.041,"""FocalAnimal_2K1""","""Focal Animal_2K1 - Female Rhesus Macaques - 20250217_082016.csv""",ID_6272,"""Locomotion""",NA,State start,1590,Female Rhesus Macaques,V
17/02/2025,08:36:04,00:15:47,947.675,0,0,"""FocalAnimal_2K1""","""Focal Animal_2K1 - Female Rhesus Macaques - 20250217_082016.csv""",ID_6272,"""Locomotion""",NA,State stop,1590,Female Rhesus Macaques,V
17/02/2025,08:36:04,00:15:47,947.675,0.682,19.788,"""FocalAnimal_2K1""","""Focal Animal_2K1 - Female Rhesus Macaques - 20250217_082016.csv""",ID_6272,"""Feeding""",NA,State start,1590,Female Rhesus Macaques,V
17/02/2025,08:36:23,00:16:07,967.463,0,0,"""FocalAnimal_2K1""","""Focal Animal_2K1 - Female Rhesus Macaques - 20250217_082016.csv""",ID_6272,"""Feeding""",NA,State stop,1590,Female Rhesus Macaques,V
17/02/2025,08:36:23,00:16:07,967.463,1.497,5.541,"""FocalAnimal_2K1""","""Focal Animal_2K1 - Female Rhesus Macaques - 20250217_082016.csv""",ID_6272,"""Turn away""",ID_8145,State start,1590,Female Rhesus Macaques,V
17/02/2025,08:36:29,00:16:13,973.004,0,0,"""FocalAnimal_2K1""","""Focal Animal_2K1 - Female Rhesus Macaques - 20250217_082016.csv""",ID_6272,"""Turn away""",ID_8145,State stop,1590,Female Rhesus Macaques,V
17/02/2025,08:36:29,00:16:13,973.004,0.516,53.053,"""FocalAnimal_2K1""","""Focal Animal_2K1 - Female Rhesus Macaques - 20250217_082016.csv""",ID_6272,"""Feeding""",NA,State start,1590,Female Rhesus Macaques,V
17/02/2025,08:37:22,00:17:06,1026.057,0,0,"""FocalAnimal_2K1""","""Focal Animal_2K1 - Female Rhesus Macaques - 20250217_082016.csv""",ID_6272,"""Feeding""",NA,State stop,1590,Female Rhesus Macaques,V
17/02/2025,08:37:22,00:17:06,1026.057,0.382,59.697,"""FocalAnimal_2K1""","""Focal Animal_2K1 - Female Rhesus Macaques - 20250217_082016.csv""",ID_6272,"""Locomotion""",NA,State start,1590,Female Rhesus Macaques,V
17/02/2025,08:38:22,00:18:05,1085.754,0,0,"""FocalAnimal_2K1""","""Focal Animal_2K1 - Female Rhesus Macaques - 20250217_082016.csv""",ID_6272,"""Locomotion""",NA,State stop,1590,Female Rhesus Macaques,V
17/02/2025,08:38:22,00:18:05,1085.754,0.865,2.463,"""FocalAnimal_2K1""","""Focal Animal_2K1 - Female Rhesus Macaques - 20250217_082016.csv""",ID_6272,"""Feeding""",NA,State start,1590,Female Rhesus Macaques,V
17/02/2025,08:38:24,00:18:08,1088.217,0,0,"""FocalAnimal_2K1""","""Focal Animal_2K1 - Female Rhesus Macaques - 20250217_082016.csv""",ID_6272,"""Feeding""",NA,State stop,1590,Female Rhesus Macaques,V
17/02/2025,08:38:24,00:18:08,1088.217,0.515,9.153,"""FocalAnimal_2K1""","""Focal Animal_2K1 - Female Rhesus Macaques - 20250217_082016.csv""",ID_6272,"""Locomotion""",NA,State start,1590,Female Rhesus Macaques,V
17/02/2025,08:38:33,00:18:17,1097.37,0,0,"""FocalAnimal_2K1""","""Focal Animal_2K1 - Female Rhesus Macaques - 20250217_082016.csv""",ID_6272,"""Locomotion""",NA,State stop,1590,Female Rhesus Macaques,V
17/02/2025,08:38:33,00:18:17,1097.37,2.595,4.726,"""FocalAnimal_2K1""","""Focal Animal_2K1 - Female Rhesus Macaques - 20250217_082016.csv""",ID_6272,"""Stationary alone""",NA,State start,1590,Female Rhesus Macaques,V
17/02/2025,08:38:38,00:18:22,1102.096,0,0,"""FocalAnimal_2K1""","""Focal Animal_2K1 - Female Rhesus Macaques - 20250217_082016.csv""",ID_6272,"""Stationary alone""",NA,State stop,1590,Female Rhesus Macaques,V
17/02/2025,08:38:38,00:18:22,1102.096,0.615,79.5,"""FocalAnimal_2K1""","""Focal Animal_2K1 - Female Rhesus Macaques - 20250217_082016.csv""",ID_6272,"""Feeding""",NA,State start,1590,Female Rhesus Macaques,V
17/02/2025,08:39:58,00:19:41,1181.596,0,0,"""FocalAnimal_2K1""","""Focal Animal_2K1 - Female Rhesus Macaques - 20250217_082016.csv""",ID_6272,"""Feeding""",NA,State stop,1590,Female Rhesus Macaques,V
17/02/2025,08:39:58,00:19:41,1181.596,0.782,6.425,"""FocalAnimal_2K1""","""Focal Animal_2K1 - Female Rhesus Macaques - 20250217_082016.csv""",ID_6272,"""Cowering""",ID_6272,State start,1590,Female Rhesus Macaques,V
17/02/2025,08:40:04,00:19:48,1188.021,0,0,"""FocalAnimal_2K1""","""Focal Animal_2K1 - Female Rhesus Macaques - 20250217_082016.csv""",ID_6272,"""Cowering""",ID_6272,State stop,1590,Female Rhesus Macaques,V
17/02/2025,08:40:04,00:19:48,1188.021,0.416,3.928,"""FocalAnimal_2K1""","""Focal Animal_2K1 - Female Rhesus Macaques - 20250217_082016.csv""",ID_6272,"""Feeding""",NA,State start,1590,Female Rhesus Macaques,V
17/02/2025,08:40:08,00:19:51,1191.948,0,0,"""FocalAnimal_2K1""","""Focal Animal_2K1 - Female Rhesus Macaques - 20250217_082016.csv""",ID_6272,"""Feeding""",NA,State stop,1590,Female Rhesus Macaques,V
17/02/2025,08:40:08,00:19:51,1191.948,0.932,7.123,"""FocalAnimal_2K1""","""Focal Animal_2K1 - Female Rhesus Macaques - 20250217_082016.csv""",ID_6272,"""Make room""",ID_6272,State start,1590,Female Rhesus Macaques,V
17/02/2025,08:40:15,00:19:59,1199.071,0,0,"""FocalAnimal_2K1""","""Focal Animal_2K1 - Female Rhesus Macaques - 20250217_082016.csv""",ID_6272,"""Make room""",ID_6272,State stop,1590,Female Rhesus Macaques,V
17/02/2025,08:40:15,00:19:59,1199.071,1.764,4.61,"""FocalAnimal_2K1""","""Focal Animal_2K1 - Female Rhesus Macaques - 20250217_082016.csv""",ID_6272,"""Turn away""",ID_6896,State start,1590,Female Rhesus Macaques,V
17/02/2025,08:40:20,00:20:03,1203.682,0,0,"""FocalAnimal_2K1""","""Focal Animal_2K1 - Female Rhesus Macaques - 20250217_082016.csv""",ID_6272,"""Turn away""",ID_6896,State stop,1590,Female Rhesus Macaques,V
17/02/2025,08:40:20,00:20:03,1203.682,0.466,56.77,"""FocalAnimal_2K1""","""Focal Animal_2K1 - Female Rhesus Macaques - 20250217_082016.csv""",ID_6272,"""Feeding""",NA,State start,1590,Female Rhesus Macaques,V
17/02/2025,08:41:16,00:21:00,1260.452,0,0,"""FocalAnimal_2K1""","""Focal Animal_2K1 - Female Rhesus Macaques - 20250217_082016.csv""",ID_6272,"""Feeding""",NA,State stop,1590,Female Rhesus Macaques,V
17/02/2025,08:41:16,00:21:00,1260.452,0.499,4.943,"""FocalAnimal_2K1""","""Focal Animal_2K1 - Female Rhesus Macaques - 20250217_082016.csv""",ID_6272,"""Locomotion""",NA,State start,1590,Female Rhesus Macaques,V
17/02/2025,08:41:21,00:21:05,1265.395,0,0,"""FocalAnimal_2K1""","""Focal Animal_2K1 - Female Rhesus Macaques - 20250217_082016.csv""",ID_6272,"""Locomotion""",NA,State stop,1590,Female Rhesus Macaques,V
17/02/2025,08:41:21,00:21:05,1265.395,0.449,38.311,"""FocalAnimal_2K1""","""Focal Animal_2K1 - Female Rhesus Macaques - 20250217_082016.csv""",ID_6272,"""Feeding""",NA,State start,1590,Female Rhesus Macaques,V
17/02/2025,08:42:00,00:21:43,1303.706,0,0,"""FocalAnimal_2K1""","""Focal Animal_2K1 - Female Rhesus Macaques - 20250217_082016.csv""",ID_6272,"""Feeding""",NA,State stop,1590,Female Rhesus Macaques,V
17/02/2025,08:42:00,00:21:43,1303.706,0.782,5.758,"""FocalAnimal_2K1""","""Focal Animal_2K1 - Female Rhesus Macaques - 20250217_082016.csv""",ID_6272,"""Avoiding""",ID_6272,State start,1590,Female Rhesus Macaques,V
17/02/2025,08:42:05,00:21:49,1309.464,0,0,"""FocalAnimal_2K1""","""Focal Animal_2K1 - Female Rhesus Macaques - 20250217_082016.csv""",ID_6272,"""Avoiding""",ID_6272,State stop,1590,Female Rhesus Macaques,V
17/02/2025,08:42:05,00:21:49,1309.464,1.431,53.024,"""FocalAnimal_2K1""","""Focal Animal_2K1 - Female Rhesus Macaques - 20250217_082016.csv""",ID_6272,"""Feeding""",NA,State start,1590,Female Rhesus Macaques,V
17/02/2025,08:42:58,00:22:42,1362.489,0,0,"""FocalAnimal_2K1""","""Focal Animal_2K1 - Female Rhesus Macaques - 20250217_082016.csv""",ID_6272,"""Feeding""",NA,State stop,1590,Female Rhesus Macaques,V
17/02/2025,08:42:58,00:22:42,1362.489,4.11,11.218,"""FocalAnimal_2K1""","""Focal Animal_2K1 - Female Rhesus Macaques - 20250217_082016.csv""",ID_6272,"""Moaning""",ID_6272,State start,1590,Female Rhesus Macaques,V
17/02/2025,08:43:10,00:22:53,1373.706,0,0,"""FocalAnimal_2K1""","""Focal Animal_2K1 - Female Rhesus Macaques - 20250217_082016.csv""",ID_6272,"""Moaning""",ID_6272,State stop,1590,Female Rhesus Macaques,V
17/02/2025,08:43:10,00:22:53,1373.706,1.281,126.226,"""FocalAnimal_2K1""","""Focal Animal_2K1 - Female Rhesus Macaques - 20250217_082016.csv""",ID_6272,"""Feeding""",NA,State start,1590,Female Rhesus Macaques,V
17/02/2025,08:45:16,00:24:59,1499.932,0,0,"""FocalAnimal_2K1""","""Focal Animal_2K1 - Female Rhesus Macaques - 20250217_082016.csv""",ID_6272,"""Feeding""",NA,State stop,1590,Female Rhesus Macaques,V
17/02/2025,08:45:16,00:24:59,1499.932,2.912,11.901,"""FocalAnimal_2K1""","""Focal Animal_2K1 - Female Rhesus Macaques - 20250217_082016.csv""",ID_6272,"""Low aggression (give)""",ID_6896,State start,1590,Female Rhesus Macaques,V
17/02/2025,08:45:28,00:25:11,1511.833,0,0,"""FocalAnimal_2K1""","""Focal Animal_2K1 - Female Rhesus Macaques - 20250217_082016.csv""",ID_6272,"""Low aggression (give)""",ID_6896,State stop,1590,Female Rhesus Macaques,V
17/02/2025,08:45:28,00:25:11,1511.833,0.631,70.069,"""FocalAnimal_2K1""","""Focal Animal_2K1 - Female Rhesus Macaques - 20250217_082016.csv""",ID_6272,"""Feeding""",NA,State start,1590,Female Rhesus Macaques,V
17/02/2025,08:46:38,00:26:21,1581.902,0,0,"""FocalAnimal_2K1""","""Focal Animal_2K1 - Female Rhesus Macaques - 20250217_082016.csv""",ID_6272,"""Feeding""",NA,State stop,1590,Female Rhesus Macaques,V
17/02/2025,08:46:38,00:26:21,1581.902,0.499,13.032,"""FocalAnimal_2K1""","""Focal Animal_2K1 - Female Rhesus Macaques - 20250217_082016.csv""",ID_6272,"""Locomotion""",NA,State start,1590,Female Rhesus Macaques,V
17/02/2025,08:46:51,00:26:34,1594.934,0,0,"""FocalAnimal_2K1""","""Focal Animal_2K1 - Female Rhesus Macaques - 20250217_082016.csv""",ID_6272,"""Locomotion""",NA,State stop,1590,Female Rhesus Macaques,V
17/02/2025,08:46:51,00:26:34,1594.934,0.749,24.665,"""FocalAnimal_2K1""","""Focal Animal_2K1 - Female Rhesus Macaques - 20250217_082016.csv""",ID_6272,"""Feeding""",NA,State start,1590,Female Rhesus Macaques,V
17/02/2025,08:47:16,00:26:59,1619.599,0,0,"""FocalAnimal_2K1""","""Focal Animal_2K1 - Female Rhesus Macaques - 20250217_082016.csv""",ID_6272,"""Feeding""",NA,State stop,1590,Female Rhesus Macaques,V
17/02/2025,08:47:16,00:26:59,1619.599,0.482,3.211,"""FocalAnimal_2K1""","""Focal Animal_2K1 - Female Rhesus Macaques - 20250217_082016.csv""",ID_6272,"""Locomotion""",NA,State start,1590,Female Rhesus Macaques,V
17/02/2025,08:47:19,00:27:02,1622.81,0,0,"""FocalAnimal_2K1""","""Focal Animal_2K1 - Female Rhesus Macaques - 20250217_082016.csv""",ID_6272,"""Locomotion""",NA,State stop,1590,Female Rhesus Macaques,V
17/02/2025,08:47:19,00:27:02,1622.81,0.466,26.677,"""FocalAnimal_2K1""","""Focal Animal_2K1 - Female Rhesus Macaques - 20250217_082016.csv""",ID_6272,"""Feeding""",NA,State start,1590,Female Rhesus Macaques,V
17/02/2025,08:47:45,00:27:29,1649.487,0,0,"""FocalAnimal_2K1""","""Focal Animal_2K1 - Female Rhesus Macaques - 20250217_082016.csv""",ID_6272,"""Feeding""",NA,State stop,1590,Female Rhesus Macaques,V
17/02/2025,08:47:45,00:27:29,1649.487,0.598,11.683,"""FocalAnimal_2K1""","""Focal Animal_2K1 - Female Rhesus Macaques - 20250217_082016.csv""",ID_6272,"""Locomotion""",NA,State start,1590,Female Rhesus Macaques,V
17/02/2025,08:47:57,00:27:41,1661.171,0,0,"""FocalAnimal_2K1""","""Focal Animal_2K1 - Female Rhesus Macaques - 20250217_082016.csv""",ID_6272,"""Locomotion""",NA,State stop,1590,Female Rhesus Macaques,V
17/02/2025,08:47:57,00:27:41,1661.171,0.599,53.351,"""FocalAnimal_2K1""","""Focal Animal_2K1 - Female Rhesus Macaques - 20250217_082016.csv""",ID_6272,"""Feeding""",NA,State start,1590,Female Rhesus Macaques,V
17/02/2025,08:48:50,00:28:34,1714.522,0,0,"""FocalAnimal_2K1""","""Focal Animal_2K1 - Female Rhesus Macaques - 20250217_082016.csv""",ID_6272,"""Feeding""",NA,State stop,1590,Female Rhesus Macaques,V
17/02/2025,08:48:50,00:28:34,1714.522,0.482,11.948,"""FocalAnimal_2K1""","""Focal Animal_2K1 - Female Rhesus Macaques - 20250217_082016.csv""",ID_6272,"""Locomotion""",NA,State start,1590,Female Rhesus Macaques,V
17/02/2025,08:49:02,00:28:46,1726.469,0,0,"""FocalAnimal_2K1""","""Focal Animal_2K1 - Female Rhesus Macaques - 20250217_082016.csv""",ID_6272,"""Locomotion""",NA,State stop,1590,Female Rhesus Macaques,V
17/02/2025,08:49:02,00:28:46,1726.469,1.014,4.276,"""FocalAnimal_2K1""","""Focal Animal_2K1 - Female Rhesus Macaques - 20250217_082016.csv""",ID_6272,"""Stationary in proximity""",NA,State start,1590,Female Rhesus Macaques,V
